Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,f,Not defined,POINT,677.233,677.233,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,20317,20317,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,t,Not defined,POINT,709.733,709.733,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,21292,21292,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,q,Not defined,POINT,710.967,710.967,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,21329,21329,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,g,Not defined,POINT,711.567,711.567,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,21347,21347,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,v,Not defined,POINT,713.500,713.500,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,21405,21405,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,t,Not defined,POINT,722.600,722.600,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,21678,21678,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,q,Not defined,POINT,731.067,731.067,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,21932,21932,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,g,Not defined,POINT,732.000,732.000,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,21960,21960,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,v,Not defined,POINT,733.733,733.733,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,22012,22012,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,t,Not defined,POINT,754.200,754.200,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,22626,22626,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,q,Not defined,POINT,759.700,759.700,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,22791,22791,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,g,Not defined,POINT,761.067,761.067,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,22832,22832,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,v,Not defined,POINT,764.900,764.900,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,22947,22947,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,t,Not defined,POINT,795.767,795.767,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,23873,23873,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,i,Not defined,POINT,798.033,798.033,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,23941,23941,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,w,Not defined,POINT,815.033,815.033,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,24451,24451,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,c,Not defined,POINT,822.967,822.967,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,24689,24689,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,t,Not defined,POINT,828.500,828.500,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,24855,24855,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,i,Not defined,POINT,843.067,843.067,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,25292,25292,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,w,Not defined,POINT,850.167,850.167,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,25505,25505,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,c,Not defined,POINT,855.133,855.133,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,25654,25654,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,t,Not defined,POINT,862.200,862.200,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,25866,25866,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,i,Not defined,POINT,870.667,870.667,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,26120,26120,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,w,Not defined,POINT,878.800,878.800,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,26364,26364,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,c,Not defined,POINT,889.400,889.400,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,26682,26682,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,t,Not defined,POINT,895.067,895.067,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,26852,26852,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,q,Not defined,POINT,918.033,918.033,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,27541,27541,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,g,Not defined,POINT,918.800,918.800,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,27564,27564,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,v,Not defined,POINT,920.600,920.600,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,27618,27618,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,t,Not defined,POINT,960.700,960.700,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,28821,28821,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,q,Not defined,POINT,965.200,965.200,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,28956,28956,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,g,Not defined,POINT,967.567,967.567,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,29027,29027,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,v,Not defined,POINT,971.767,971.767,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,29153,29153,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,t,Not defined,POINT,1004.667,1004.667,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,30140,30140,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,i,Not defined,POINT,1032.933,1032.933,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,30988,30988,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,w,Not defined,POINT,1047.700,1047.700,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,31431,31431,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,c,Not defined,POINT,1056.433,1056.433,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,31693,31693,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,t,Not defined,POINT,1067.400,1067.400,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,32022,32022,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,i,Not defined,POINT,1081.300,1081.300,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,32439,32439,,,,
2025_08_27 0725-11B PFC+NAc DAsensor day2,2025-08-28 22:15:16.386,,Media file,player #1:D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,0.0,1922.500,2636.667,30.000,No focal subject,0.0,w,Not defined,POINT,1088.067,1088.067,NA,D:/2025_08_27 0725-11B PFC+NAc DAsensor day2/2025_08_27 0725-11B PFC+NAc DAsensor day2.mp4,32642,32642,,,,
